author,video_count,median_engagement_rate,median_views,max_views,median_efficiency,author_verified,confidence,already_large_reach,segment,promising_score
jellemorcuss,1,0.07254504504504504,44400.0,44400,1.6338974109244378e-06,False,low,False,Other,0.029018018018018017
yoepmen,1,0.0724881033310673,441300.0,441300,1.6426037464551846e-07,False,low,False,Other,0.02899524133242692
maximeee.r,1,0.07231286795626576,118900.0,118900,6.081822368062722e-07,False,low,False,Other,0.028925147182506307
blackgirl526,1,0.0722457627118644,47200.0,47200,1.5306305659293307e-06,False,low,False,Other,0.028898305084745765
techempires,1,0.14430689655172413,2900000.0,2900000,4.9760998810939355e-08,False,low,True,Proven,0.028861379310344826
pounda11,1,0.07191526919682259,113300.0,113300,6.347331791423e-07,False,low,False,Other,0.028766107678729037
marekszatanik6,1,0.07182238362495873,605800.0,605800,1.185579128837219e-07,False,low,False,Other,0.028728953449983493
bigslank31,1,0.07171717171717172,89100.0,89100,8.049065288122528e-07,False,low,False,Other,0.02868686868686869
bigheadnoneck,1,0.07156502571638501,136100.0,136100,5.258267870417709e-07,False,low,False,Other,0.028626010286554007
verooontjuh,1,0.07153637186839722,3313.0,3313,2.1592626582673475e-05,False,low,False,Other,0.028614548747358887
bulletproof_dad,1,0.07061099796334012,49100.0,49100,1.4381058648338111e-06,False,low,False,Other,0.028244399185336052
sanderboek,1,0.0704769001490313,201300.0,201300,3.50108793586842e-07,False,low,False,Other,0.02819076005961252
axaviationdefence,1,0.07005555555555555,36000.0,36000,1.9459876543209874e-06,False,low,False,Other,0.028022222222222223
lilhandi,1,0.06992277992277993,51800.0,51800,1.3498606162698828e-06,False,low,False,Other,0.027969111969111973
redbullned,1,0.09988252569750367,68100.0,68100,1.4667037547357366e-06,True,low,False,Proven,0.027967107195301023
rockybrim,1,0.06988023952095808,83500.0,83500,8.368890960593782e-07,False,low,False,Other,0.02795209580838323
joeysofo,1,0.06974466054170146,838100.0,838100,8.321758804641625e-08,False,low,False,Other,0.027897864216680585
renekarst,1,0.06956297179181566,251700.0,251700,2.76372553801413e-07,False,low,False,Other,0.027825188716726262
marlivanderdoelen,1,0.06955696202531646,47400.0,47400,1.467446456230305e-06,False,low,False,Other,0.027822784810126584
elizabethbrooke__,1,0.06927007299270073,82200.0,82200,8.427016179160672e-07,False,low,False,Other,0.02770802919708029
marqsheino,10,0.02770194986072423,30500.0,76800,7.838047390241376e-07,False,high,False,Other,0.02770194986072423
kat_vt,1,0.0691319857312723,84100.0,84100,8.220212334277324e-07,False,low,False,Other,0.02765279429250892
dutchperformante,1,0.09857533333333333,1500000.0,1500000,6.571688888888889e-08,True,low,False,Proven,0.027601093333333333
maxime_spam1,1,0.13798996655518395,29900000.0,29900000,4.615049048668359e-09,False,low,True,Proven,0.02759799331103679
gabinouvilla,1,0.06890204678362573,684000.0,684000,1.007339865257686e-07,False,low,False,Other,0.027560818713450293
im_vindiesel,1,0.13684293193717278,19100000.0,19100000,7.164551410323183e-09,False,low,True,Proven,0.027368586387434557
sanaelfarah,1,0.06823948364121968,449300.0,449300,1.5187955406458865e-07,False,low,False,Other,0.027295793456487874
dinesh_rox,1,0.06821811544604152,8766.0,8766,7.782125877942223e-06,False,low,False,Other,0.02728724617841661
kateryna_fitlife,1,0.06799681401831939,251100.0,251100,2.7079575475236713e-07,False,low,False,Other,0.027198725607327758
naomihogendoorn,1,0.06794776119402986,80400.0,80400,8.451214078859435e-07,False,low,False,Other,0.027179104477611946
zoebruggeman,1,0.06775556824671616,175100.0,175100,3.869535593758776e-07,False,low,False,Other,0.027102227298686467
quceememepies,1,0.06751133501259446,198500.0,198500,3.401074811717605e-07,False,low,False,Other,0.027004534005037786
politieamsterdam,1,0.06704709660155204,747400.0,747400,8.970711346207124e-08,False,low,False,Other,0.026818838640620818
mr.vigo_,1,0.0668061568061568,207900.0,207900,3.213379355755498e-07,False,low,False,Other,0.02672246272246272
quinten___,1,0.09435801312089973,213400.0,213400,4.4216500993861166e-07,True,low,False,Proven,0.026420243673851925
landonheinberg,1,0.0656268221574344,137200.0,137200,4.783296075614752e-07,False,low,False,Other,0.026250728862973763
pradeepsadaruwan2,1,0.06559585492227979,19300.0,19300,3.398748959703616e-06,False,low,False,Other,0.026238341968911918
himalkekulawala,1,0.06504424778761062,11300.0,11300,5.756128122797399e-06,False,low,False,Other,0.026017699115044247
meneerscholtenendeleeuw,1,0.06501040943789035,144100.0,144100,4.5114787951346533e-07,False,low,False,Other,0.026004163775156144
jufsanne123,1,0.0648473282442748,52400.0,52400,1.2375444321426489e-06,False,low,False,Other,0.025938931297709925
f1evolved,1,0.0645257999423465,346900.0,346900,1.8600691825409773e-07,False,low,False,Other,0.0258103199769386
victoriaolexsa,1,0.06430904522613065,79600.0,79600,8.079025782177217e-07,False,low,False,Other,0.02572361809045226
isa.looy,1,0.06429370629370629,71500.0,71500,8.992126754364515e-07,False,low,False,Other,0.025717482517482515
royofficial_7,1,0.06416083916083916,28600.0,28600,2.243385984644726e-06,False,low,False,Other,0.025664335664335666
stijn_fransen,1,0.06400343642611683,58200.0,58200,1.0997154025105984e-06,False,low,False,Other,0.025601374570446735
lisadewal,1,0.0637037037037037,35100.0,35100,1.814920333438852e-06,False,low,False,Other,0.025481481481481483
jack_biggs,1,0.06361031518624642,34900.0,34900,1.8226451342764018e-06,False,low,False,Other,0.02544412607449857
afr_aa_zz_offical,1,0.0635611510791367,27800.0,27800,2.28637234097614e-06,False,low,False,Other,0.02542446043165468
edithfit_marmol2,1,0.06342741935483871,24800.0,24800,2.557557232049948e-06,False,low,False,Other,0.025370967741935486
augusto.lopes,1,0.06314465408805031,47700.0,47700,1.3237872974434028e-06,False,low,False,Other,0.025257861635220126
feyenoord,1,0.0899126213592233,103000.0,103000,8.729380714487699e-07,True,low,False,Proven,0.02517553398058252
neggachicmodas,1,0.06264179104477612,67000.0,67000,9.349521051459122e-07,False,low,False,Other,0.02505671641791045
manlikejibss,1,0.06263264479546375,246900.0,246900,2.536761636106268e-07,False,low,False,Other,0.025053057918185503
stinaesther,1,0.062490392006149115,130100.0,130100,4.803258417075259e-07,False,low,False,Other,0.024996156802459646
kristengrahamsfb,1,0.062374906646751306,133900.0,133900,4.658320137920187e-07,False,low,False,Other,0.024949962658700524
xhx188,1,0.062140666666666663,1500000.0,1500000,4.142711111111111e-08,False,low,False,Breakout,0.024856266666666668
ivananas_,1,0.06212253829321663,45700.0,45700,1.3593553237027708e-06,False,low,False,Other,0.024849015317286654
esmyesmeralda8,1,0.06207818930041152,48600.0,48600,1.2773289979508543e-06,False,low,False,Other,0.02483127572016461
angi1034,1,0.06179310344827586,72500.0,72500,8.523186682520809e-07,False,low,False,Other,0.024717241379310348
matthamptonpt,1,0.06174535050071531,69900.0,69900,8.833383476497183e-07,False,low,False,Other,0.024698140200286125
jorismolin,1,0.06155367231638418,70800.0,70800,8.694021513613585e-07,False,low,False,Other,0.024621468926553675
cav_z_fitness,1,0.06135782747603834,125200.0,125200,4.900784942175586e-07,False,low,False,Other,0.024543130990415336
helen.c_,1,0.060110837438423645,81200.0,81200,7.402812492416705e-07,False,low,False,Other,0.02404433497536946
hannahlouisewigginton,1,0.06008474576271187,106200.0,106200,5.657697341121645e-07,False,low,False,Other,0.024033898305084747
achi.roffazuid,1,0.059990902888332955,439700.0,439700,1.36435985645515e-07,False,low,False,Other,0.023996361155333185
vooraluwlekkerefilmjos,1,0.05990173410404624,865000.0,865000,6.925055965785693e-08,False,low,False,Other,0.0239606936416185
anishajla,1,0.059836512261580384,36700.0,36700,1.6304226774272583e-06,False,low,False,Other,0.023934604904632156
nardosabrahale,1,0.05978557504873294,51300.0,51300,1.1654108196634102e-06,False,low,False,Other,0.02391423001949318
rayray02020,1,0.05957665169980757,311800.0,311800,1.9107328960810636e-07,False,low,False,Other,0.023830660679923028
marijn.kuipers,2,0.02956031765047616,148050.0,246700,4.419725031390871e-07,False,medium,False,Other,0.02364825412038093
vuilnisboertje,1,0.058771929824561406,102600.0,102600,5.728258267501111e-07,False,low,False,Other,0.023508771929824562
nazkouki,1,0.05817067833698031,914000.0,914000,6.364406820238545e-08,False,low,False,Other,0.023268271334792125
aylaisah,1,0.05723823975720789,65900.0,65900,8.685620600486782e-07,False,low,False,Other,0.022895295902883157
chrisdesneuxjr,1,0.05687418936446174,462600.0,462600,1.229446376231339e-07,False,low,False,Other,0.022749675745784695
josephinekeunex,1,0.05684959349593496,147600.0,147600,3.851598475334347e-07,False,low,False,Other,0.022739837398373985
gamingclips011,1,0.05676616915422886,60300.0,60300,9.413958400369628e-07,False,low,False,Other,0.022706467661691543
sandro.officialnnl,1,0.056590084643289,82700.0,82700,6.84281555541584e-07,False,low,False,Other,0.0226360338573156
shaun.abbate,1,0.05654736842105263,95000.0,95000,5.952354570637119e-07,False,low,False,Other,0.022618947368421054
npo3nl,1,0.05608791208791209,45500.0,45500,1.2327013645694964e-06,False,low,False,Other,0.022435164835164837
kapital88,1,0.055822222222222224,22500.0,22500,2.4809876543209877e-06,False,low,False,Other,0.02232888888888889
jeanetkuiper,2,0.02789065674324113,83450.0,126400,3.0413943789008926e-07,False,medium,False,Other,0.022312525394592907
_tb98_,1,0.05552371541501976,202400.0,202400,2.743266571888328e-07,False,low,False,Other,0.022209486166007906
tegendraats,1,0.055243757431629015,84100.0,84100,6.568817768326875e-07,False,low,False,Other,0.022097502972651607
tamika__braem,1,0.05509569377990431,41800.0,41800,1.318078798562304e-06,False,low,False,Other,0.022038277511961725
youneszarou,1,0.15703425,4000000.0,4000000,3.9258562499999996e-08,True,low,True,Proven,0.021984794999999998
muziekmeestergido,1,0.054952380952380954,42000.0,42000,1.308390022675737e-06,False,low,False,Other,0.021980952380952382
aniquetalkstomuch,1,0.05478082191780822,146000.0,146000,3.752111090260837e-07,False,low,False,Other,0.02191232876712329
newtfedaqw,1,0.0546290395994538,219700.0,219700,2.4865288848181064e-07,False,low,False,Other,0.021851615839781523
christian74kg,1,0.05443686006825939,117200.0,117200,4.6447832822746917e-07,False,low,False,Other,0.021774744027303755
dani.oliveira79,1,0.0542156862745098,51000.0,51000,1.0630526720492119e-06,False,low,False,Other,0.021686274509803923
fl00rsm1t,1,0.05386111111111111,36000.0,36000,1.496141975308642e-06,False,low,False,Other,0.021544444444444446
catocade,1,0.05383420734167003,495800.0,495800,1.085804908061114e-07,False,low,False,Other,0.021533682936668012
angieamberx,1,0.05381263616557734,45900.0,45900,1.1723885874853452e-06,False,low,False,Other,0.021525054466230938
the_object,1,0.10638522427440633,37900000.0,37900000,2.8069980019632277e-09,False,low,True,Proven,0.02127704485488127
brecarperuns,1,0.05312127236580517,50300.0,50300,1.0560889138331048e-06,False,low,False,Other,0.02124850894632207
happykelli,1,0.052678744295394826,723100.0,723100,7.285125749605148e-08,False,low,False,Other,0.02107149771815793
gulys_creaties,1,0.0524829383298176,805900.0,805900,6.512338792631542e-08,False,low,False,Other,0.02099317533192704
claudia1099,1,0.052427817447997516,322100.0,322100,1.6276875954050765e-07,False,low,False,Other,0.020971126979199006
mrsheziii_110,1,0.052226896851878715,6893.0,6893,7.576802096602164e-06,False,low,False,Other,0.020890758740751487
sateejtv,1,0.0520675105485232,47400.0,47400,1.0984706866777046e-06,False,low,False,Other,0.020827004219409282
naughty.fitness,1,0.10390969696969697,3300000.0,3300000,3.1487786960514234e-08,False,low,True,Proven,0.020781939393939394
dedebin,1,0.05193798449612403,25800.0,25800,2.0131001742683733e-06,False,low,False,Other,0.020775193798449613
empera88,1,0.051757322175732215,71700.0,71700,7.218594445708817e-07,False,low,False,Other,0.02070292887029289
godhu93,1,0.05174757281553398,10300.0,10300,5.024036195682911e-06,False,low,False,Other,0.020699029126213592
miniaturwunderland,1,0.10313924050632911,7900000.0,7900000,1.3055600064092293e-08,False,low,True,Proven,0.020627848101265823
myrandatomb,1,0.05154670750382848,65300.0,65300,7.893829633051835e-07,False,low,False,Other,0.020618683001531395
michael2399,1,0.05154351395730706,60900.0,60900,8.463631191676036e-07,False,low,False,Other,0.020617405582922826
moskoman,1,0.05116243264049269,129900.0,129900,3.9386014349878895e-07,False,low,False,Other,0.020464973056197076
rickvanthol,1,0.051065217391304346,92000.0,92000,5.550567107750472e-07,False,low,False,Other,0.02042608695652174
korthom,1,0.07263041666666667,2400000.0,2400000,3.026267361111111e-08,True,low,False,Breakout,0.020336516666666665
imjorgemonjaras,1,0.05081702127659574,117500.0,117500,4.324852874603893e-07,False,low,False,Other,0.020326808510638297
rumeysayurtbay,1,0.05070973348783314,345200.0,345200,1.4689957557309716e-07,False,low,False,Other,0.020283893395133257
lasith000,1,0.05067073170731708,16400.0,16400,3.0896787626412853e-06,False,low,False,Other,0.020268292682926833
tessajaimy,1,0.05028061224489796,39200.0,39200,1.2826686797167847e-06,False,low,False,Other,0.020112244897959184
mikevanmil,1,0.05012600630031502,285700.0,285700,1.754497945408296e-07,False,low,False,Other,0.020050402520126007
jarcage,1,0.049586776859504134,484.0,484,0.00010245201830476061,False,low,False,Other,0.019834710743801654
tajbarkhan008,1,0.04946236559139785,465.0,465,0.00010637067869117817,False,low,False,Other,0.01978494623655914
anukperera3,1,0.04924959216965742,61300.0,61300,8.034191218541178e-07,False,low,False,Other,0.01969983686786297
pien.the.pug,1,0.048893528183716076,95800.0,95800,5.103708578675999e-07,False,low,False,Other,0.01955741127348643
sanne..alise,1,0.04885906040268456,14900.0,14900,3.2791315706499708e-06,False,low,False,Other,0.019543624161073827
lizette.dg,1,0.04882852292020373,58900.0,58900,8.290071803090617e-07,False,low,False,Other,0.019531409168081493
theofficialcasper,1,0.06943992340832934,208900.0,208900,3.3240748400349134e-07,True,low,False,Other,0.019443178554332217
sithumchamikadhi,1,0.04845222072678331,8916.0,8916,5.434300216104005e-06,False,low,False,Other,0.019380888290713327
kallmekris,1,0.13809146341463416,4100000.0,4100000,3.3680844735276623e-08,True,low,True,Proven,0.01933280487804878
majepat,1,0.04825589706933524,139900.0,139900,3.449313586085435e-07,False,low,False,Other,0.019302358827734095
sportplazagroenendaal,1,0.048203333333333334,1200000.0,1200000,4.0169444444444444e-08,False,low,False,Breakout,0.019281333333333334
sampa___,1,0.04801801801801802,22200.0,22200,2.162973784595406e-06,False,low,False,Other,0.01920720720720721
iriswaarbieris,1,0.04788104089219331,107600.0,107600,4.449910863586739e-07,False,low,False,Other,0.019152416356877325
reece.lowery,1,0.04784461152882206,119700.0,119700,3.9970435696593195e-07,False,low,False,Other,0.019137844611528825
abiiiijjjjj,1,0.047809364548494986,119600.0,119600,3.997438507399246e-07,False,low,False,Other,0.019123745819397995
thefitnessguys0,1,0.047587332680378715,306300.0,306300,1.5536184355330955e-07,False,low,False,Other,0.019034933072151487
geer_franciosii,1,0.04734065934065934,45500.0,45500,1.0404540514430625e-06,False,low,False,Other,0.01893626373626374
badmahabdinur,1,0.04646050420168067,297500.0,297500,1.5616976202245605e-07,False,low,False,Other,0.01858420168067227
khanzada3160,1,0.046103896103896105,4620.0,4620,9.979198290886603e-06,False,low,False,Other,0.018441558441558443
orangepotato56,1,0.04608974358974359,46800.0,46800,9.848235809774272e-07,False,low,False,Other,0.018435897435897436
hayhayworkout,1,0.04595774647887324,71000.0,71000,6.472922039277922e-07,False,low,False,Other,0.018383098591549296
tiffintech,1,0.04512770137524558,101800.0,101800,4.4329765594543787e-07,False,low,False,Other,0.01805108055009823
samtaylor_fitness,1,0.04491571506253399,183900.0,183900,2.442398861475475e-07,False,low,False,Other,0.017966286025013597
twanuit,1,0.04473776223776224,57200.0,57200,7.821287104503889e-07,False,low,False,Other,0.0178951048951049
billieeilish,1,0.1269768740031898,250800000.0,250800000,5.062873764082528e-10,True,low,True,Proven,0.017776762360446573
alphamofficial,1,0.04392181818181818,1100000.0,1100000,3.992892561983471e-08,False,low,False,Breakout,0.017568727272727274
tylerandemmaa,1,0.08714452380952381,4200000.0,4200000,2.0748696145124718e-08,False,low,True,Proven,0.017428904761904764
sara_scakes,1,0.04344927536231884,34500.0,34500,1.2593992858643141e-06,False,low,False,Other,0.017379710144927535
joannelopes,1,0.061302380952380955,420000.0,420000,1.4595804988662132e-07,True,low,False,Other,0.01716466666666667
philip2021_oe,1,0.08576805555555556,3600000.0,3600000,2.382445987654321e-08,False,low,True,Breakout,0.017153611111111113
levyvanwilgen,1,0.0611983375663819,433100.0,433100,1.4130301908654328e-07,True,low,False,Other,0.01713553451858693
feestiom,1,0.04281047619047619,2100000.0,2100000,2.03859410430839e-08,False,low,False,Breakout,0.017124190476190477
jovieshome,1,0.04273041474654378,86800.0,86800,4.922858841767716e-07,False,low,False,Other,0.017092165898617513
shahrukh86786,1,0.04211750305997552,81700.0,81700,5.155141133411936e-07,False,low,False,Other,0.01684700122399021
sport.vids09,1,0.04153166207795972,690100.0,690100,6.018209256333825e-08,False,low,False,Other,0.01661266483118389
spencerx,1,0.11801793721973095,44600000.0,44600000,2.6461420901284964e-09,True,low,True,Proven,0.01652251121076233
patries_1983,1,0.04123499142367067,116600.0,116600,3.536448664122699e-07,False,low,False,Other,0.016493996569468268
jonahmadlibsbolona,1,0.08245306451612903,6200000.0,6200000,1.32988813735692e-08,False,low,True,Breakout,0.01649061290322581
whassup_bro,1,0.04103260869565217,92000.0,92000,4.4600661625708886e-07,False,low,False,Other,0.01641304347826087
gamerlings,1,0.041031390134529146,44600.0,44600,9.199863258863038e-07,False,low,False,Other,0.01641255605381166
lvl.up.martial.arts,1,0.08183168316831683,50500000.0,50500000,1.6204293696696402e-09,False,low,True,Breakout,0.016366336633663367
whomustafa5,1,0.040736896730669436,3854.0,3854,1.0570030288186154e-05,False,low,False,Other,0.016294758692267774
goofyqueen_kanita,1,0.08130327272727272,5500000.0,5500000,1.4782413223140496e-08,False,low,True,Breakout,0.016260654545454545
marcelschaap,1,0.04047197640117994,67800.0,67800,5.969318053271378e-07,False,low,False,Other,0.01618879056047198
coles76,1,0.040459016393442626,122000.0,122000,3.3163128191346415e-07,False,low,False,Other,0.01618360655737705
fayeekragtx,1,0.04006529411764706,1700000.0,1700000,2.3567820069204152e-08,False,low,False,Breakout,0.016026117647058826
robinvanroekel98,1,0.03989473684210526,114000.0,114000,3.4995383194829177e-07,False,low,False,Other,0.015957894736842105
wizartgang4live,1,0.039881305637982194,33700.0,33700,1.183421532284338e-06,False,low,False,Other,0.015952522255192877
sterkindekeuken.nl,1,0.03981331168831169,246400.0,246400,1.615799987350312e-07,False,low,False,Other,0.015925324675324676
kevin.verenice,1,0.07952419354838709,3100000.0,3100000,2.565296566077003e-08,False,low,True,Breakout,0.01590483870967742
baasirr93,1,0.03934977578475336,44600.0,44600,8.822819682680126e-07,False,low,False,Other,0.015739910313901345
bas2502,1,0.039258426966292136,44500.0,44500,8.822118419391491e-07,False,low,False,Other,0.015703370786516856
doortjevdelzen,1,0.03921485660554772,212700.0,212700,1.8436697980981533e-07,False,low,False,Other,0.01568594264221909
sumalichathu95,1,0.03921052631578947,11400.0,11400,3.4395198522622345e-06,False,low,False,Other,0.01568421052631579
colin13taylor,1,0.03894171779141104,65200.0,65200,5.972656102977153e-07,False,low,False,Other,0.015576687116564417
waaromjaron,1,0.0778325,4400000.0,4400000,1.7689204545454545e-08,False,low,True,Breakout,0.0155665
veratemmerman,1,0.038797678275290216,120600.0,120600,3.2170545833573975e-07,False,low,False,Other,0.015519071310116088
danny07251,1,0.038656542056074765,171200.0,171200,2.2579755873875446e-07,False,low,False,Other,0.015462616822429907
keej4y,1,0.03861607142857143,44800.0,44800,8.619658801020409e-07,False,low,False,Other,0.015446428571428573
blackztoplasith2,1,0.038242811501597446,31300.0,31300,1.2218150639488001e-06,False,low,False,Other,0.015297124600638978
daniquekrommenhoe,1,0.037843551797040166,47300.0,47300,8.000750908465151e-07,False,low,False,Other,0.015137420718816068
estellehagen,1,0.0378234398782344,65700.0,65700,5.756992371116347e-07,False,low,False,Other,0.015129375951293761
xliefsjoy,1,0.03776173285198556,27700.0,27700,1.3632394531402729e-06,False,low,False,Other,0.015104693140794224
gabriella.dejonge,1,0.03744319198425479,558900.0,558900,6.699443904858613e-08,False,low,False,Other,0.014977276793701916
balmania,1,0.037399473684210524,1900000.0,1900000,1.9683933518005538e-08,False,low,False,Breakout,0.014959789473684211
patataslays2,1,0.03704081632653061,49000.0,49000,7.559350270720533e-07,False,low,False,Other,0.014816326530612246
chumakova_hefesto,1,0.05280259641084383,785700.0,785700,6.720452642337257e-08,True,low,False,Other,0.014784726995036272
eefje.vz,1,0.036761363636363634,35200.0,35200,1.0443569214876032e-06,False,low,False,Other,0.014704545454545455
finnsreality,1,0.05220847790013577,662900.0,662900,7.87576978430167e-08,True,low,False,Other,0.014618373812038014
dominiqueifte,1,0.03654545454545455,44000.0,44000,8.305785123966942e-07,False,low,False,Other,0.01461818181818182
bulldoguitass,1,0.03625,83200.0,83200,4.3569711538461535e-07,False,low,False,Other,0.014499999999999999
pizza_metananas,1,0.035868347338935576,71400.0,71400,5.02357805867445e-07,False,low,False,Other,0.01434733893557423
salvatore.ln,1,0.03554748603351955,179000.0,179000,1.985893074498299e-07,False,low,False,Other,0.01421899441340782
chloedrommel,1,0.035506329113924054,63200.0,63200,5.618090049671527e-07,False,low,False,Other,0.014202531645569623
zayn_inzi,1,0.10111553784860558,25100000.0,25100000,4.02850748400819e-09,True,low,True,Proven,0.01415617529880478
bikstats,1,0.03531215772179628,91300.0,91300,3.8677062126830535e-07,False,low,False,Other,0.014124863088718513
canonroeder,1,0.03530011325028313,88300.0,88300,3.997747819964114e-07,False,low,False,Other,0.014120045300113251
enzoknol,1,0.10062428571428571,2800000.0,2800000,3.593724489795918e-08,True,low,True,Proven,0.014087399999999998
lilydreamb,1,0.06993478260869565,4600000.0,4600000,1.5203213610586012e-08,False,low,True,Breakout,0.013986956521739131
deensupermarkten,1,0.03492718446601942,41200.0,41200,8.477471957771704e-07,False,low,False,Other,0.013970873786407767
livia_alagoana,1,0.03482915717539863,43900.0,43900,7.93374878710675e-07,False,low,False,Other,0.013931662870159454
ninadewilde1,1,0.03457425742574258,50500.0,50500,6.846387609057936e-07,False,low,False,Other,0.013829702970297031
rayhethertje,1,0.034305555555555554,64800.0,64800,5.294067215363511e-07,False,low,False,Other,0.013722222222222222
matizevanwersch,1,0.034210526315789476,32300.0,32300,1.0591494215414698e-06,False,low,False,Other,0.013684210526315792
ajaxesports,1,0.048795185185185184,2700000.0,2700000,1.8072290809327846e-08,True,low,False,Breakout,0.01366265185185185
gazanmusic,1,0.06770805555555555,7200000.0,7200000,9.403896604938271e-09,False,low,True,Breakout,0.01354161111111111
nietsaterbraak,1,0.03360587002096436,95400.0,95400,3.5226278847971024e-07,False,low,False,Other,0.013442348008385743
shanikasadanjana,1,0.0334640522875817,15300.0,15300,2.18719295997266e-06,False,low,False,Other,0.013385620915032682
matheus__36,1,0.03331259720062208,64300.0,64300,5.180808273813699e-07,False,low,False,Other,0.013325038880248833
officialjesuschrist0,1,0.03329284750337382,148200.0,148200,2.2464809381493808e-07,False,low,False,Other,0.01331713900134953
jetdealmachtigekroket,1,0.03316037735849057,127200.0,127200,2.6069479055417115e-07,False,low,False,Other,0.013264150943396228
nuri100100,1,0.06626046511627907,12900000.0,12900000,5.136470164052641e-09,False,low,True,Breakout,0.013252093023255815
kieranwyndavies,1,0.03306930693069307,20200.0,20200,1.637094402509558e-06,False,low,False,Other,0.013227722772277229
adkonings,1,0.03289473684210526,49400.0,49400,6.658853611762199e-07,False,low,False,Other,0.013157894736842105
coach_piyushh,1,0.032892156862745096,20400.0,20400,1.6123606305267204e-06,False,low,False,Other,0.013156862745098039
you1stlondon,1,0.0936979104477612,6700000.0,6700000,1.3984762753397193e-08,True,low,True,Proven,0.013117707462686569
mangomyrthe,1,0.03250606305578011,494800.0,494800,6.569535783302366e-08,False,low,False,Other,0.013002425222312045
jackeyephone,1,0.06433986928104575,15300000.0,15300000,4.205220214447435e-09,False,low,True,Breakout,0.01286797385620915
raet68,1,0.03194891201513718,105700.0,105700,3.02260283965347e-07,False,low,False,Other,0.012779564806054872
otterworldly,1,0.03145518044237485,85900.0,85900,3.6618370712892727e-07,False,low,False,Other,0.01258207217694994
shanjan760,1,0.0314257360238174,6046.0,6046,5.197773077045551e-06,False,low,False,Other,0.012570294409526962
ramonadominique,1,0.031176673567977917,289800.0,289800,1.0757996400268432e-07,False,low,False,Other,0.012470669427191168
f1memesss,1,0.030904615384615385,1300000.0,1300000,2.3772781065088758e-08,False,low,False,Breakout,0.012361846153846154
mihalceaanisoara,1,0.03079111111111111,1800000.0,1800000,1.7106172839506172e-08,False,low,False,Breakout,0.012316444444444444
bigbendstrength,1,0.030715447154471543,61500.0,61500,4.994381651133584e-07,False,low,False,Other,0.012286178861788618
ditisbella,1,0.030543478260869564,46000.0,46000,6.639886578449905e-07,False,low,False,Other,0.012217391304347826
ekogr,1,0.030506430868167202,124400.0,124400,2.45228543956328e-07,False,low,False,Other,0.012202572347266882
ladbabyofficial,1,0.08707067567567568,7400000.0,7400000,1.1766307523739958e-08,True,low,True,Proven,0.012189894594594596
johna131,1,0.060194444444444446,3600000.0,3600000,1.672067901234568e-08,False,low,True,Breakout,0.01203888888888889
detwensechicks,1,0.029440993788819876,64400.0,64400,4.5715828864627135e-07,False,low,False,Other,0.011776397515527951
roci11momo,1,0.028997555012224938,81800.0,81800,3.5449333755776207e-07,False,low,False,Other,0.011599022004889976
anoukjosedrayer,1,0.0288283378746594,36700.0,36700,7.855132935874496e-07,False,low,False,Other,0.01153133514986376
racheljohnie,1,0.02877697841726619,55600.0,55600,5.175715542673775e-07,False,low,False,Other,0.011510791366906477
ashena501,1,0.02790625,32000.0,32000,8.720703125e-07,False,low,False,Other,0.0111625
missmar29plus10,1,0.027688022284122562,35900.0,35900,7.712541026217984e-07,False,low,False,Other,0.011075208913649026
xleona_xx,1,0.02728813559322034,70800.0,70800,3.854256439720387e-07,False,low,False,Other,0.010915254237288136
googlemaps696,1,0.02708124373119358,99700.0,99700,2.71627319269745e-07,False,low,False,Other,0.010832497492477432
farhadpaz,1,0.027064650677789365,383600.0,383600,7.055435526013912e-08,False,low,False,Other,0.010825860271115748
chasexlexie,1,0.027023809523809523,92400.0,92400,2.924654710368996e-07,False,low,False,Other,0.01080952380952381
jeffviolette,1,0.026852409638554217,66400.0,66400,4.0440375961678035e-07,False,low,False,Other,0.010740963855421688
vegantrev,1,0.02634069400630915,31700.0,31700,8.30936719441929e-07,False,low,False,Other,0.01053627760252366
x.maruska0475,1,0.02626984126984127,50400.0,50400,5.212270093222475e-07,False,low,False,Other,0.010507936507936508
anasiyer,1,0.0259915164369035,94300.0,94300,2.7562583708275186e-07,False,low,False,Other,0.010396606574761401
sonnelebensfroh,1,0.05189189189189189,11100000.0,11100000,4.674945215485756e-09,False,low,True,Breakout,0.010378378378378378
lucasfroes5,1,0.025844357976653697,128500.0,128500,2.01123408378628e-07,False,low,False,Other,0.01033774319066148
tomekkozera,1,0.025652864297056308,818700.0,818700,3.133365615861281e-08,False,low,False,Other,0.010261145718822523
zl15_,1,0.025601659751037346,96400.0,96400,2.65577383309516e-07,False,low,False,Other,0.01024066390041494
blogmamanl,1,0.025261324041811847,57400.0,57400,4.400927533416698e-07,False,low,False,Other,0.01010452961672474
quincyhoonakker_,1,0.025214384508990318,72300.0,72300,3.4874667370664343e-07,False,low,False,Other,0.010085753803596128
djamilacelina,1,0.035369369369369366,166500.0,166500,2.1242864486107726e-07,True,low,False,Other,0.009903423423423423
jamiladil,1,0.024545454545454544,27500.0,27500,8.925619834710743e-07,False,low,False,Other,0.009818181818181818
mstar.ink,1,0.02452966101694915,236000.0,236000,1.0393924159724217e-07,False,low,False,Other,0.009811864406779662
allwweclips,1,0.02438926174496644,74500.0,74500,3.2737264087203275e-07,False,low,False,Other,0.009755704697986577
